name,target,ct,tm1,positive,location,sex,date
1020_Wabash_M_08182023_22,galbut_2165_2170,21.254,83.028,Y,Wabash,male,August
1020_Wabash_M_08182023_23,galbut_2165_2170,24.283,75.099,N,Wabash,male,August
1020_Wabash_M_08182023_24,galbut_2165_2170,17.433,83.142,Y,Wabash,male,August
1020_Wabash_M_08182023_25,galbut_2165_2170,21.796,83.176,Y,Wabash,male,August
1020_Wabash_M_08182023_26,galbut_2165_2170,16.995,83.034,Y,Wabash,male,August
1020_Wabash_M_08182023_27,galbut_2165_2170,34.422,82.924,Y,Wabash,male,August
1020_Wabash_M_08182023_28,galbut_2165_2170,19.432,83.034,Y,Wabash,female,August
1020_Wabash_M_08182023_29,galbut_2165_2170,0,60.002,N,Wabash,female,August
1020_Wabash_M_08182023_30,galbut_2165_2170,0,60.002,N,Wabash,female,August
1020_Wabash_M_08182023_31,galbut_2165_2170,20.012,82.924,Y,Wabash,female,August
1020_Wabash_M_08182023_32,galbut_2165_2170,33.774,75.544,N,Wabash,female,August
1020_Wabash_M_08182023_33,galbut_2165_2170,34.427,75.686,N,Wabash,female,August
1020_Wabash_M_08182023_34,galbut_2165_2170,19.591,82.928,Y,Wabash,female,August
1020_Wabash_M_08182023_35,galbut_2165_2170,0,80.522,N,Wabash,female,August
1020_Wabash_M_08182023_36,galbut_2165_2170,33.437,75.682,N,Wabash,female,August
1020_Wabash_M_08182023_37,galbut_2165_2170,33.108,74.976,N,Wabash,female,August
1020_Wabash_M_08182023_38,galbut_2165_2170,23.515,83.424,Y,Wabash,female,August
1020_Wabash_M_08182023_39,galbut_2165_2170,23.281,83.142,Y,Wabash,female,August
1020_Wabash_M_08182023_40,galbut_2165_2170,32.314,77.947,N,Wabash,female,August
1020_Wabash_M_08182023_41,galbut_2165_2170,21.866,83.034,Y,Wabash,female,August
1020_Wabash_M_08182023_42,galbut_2165_2170,33.489,75.849,N,Wabash,female,August
1020_Wabash_M_08182023_43,galbut_2165_2170,30.208,83.065,Y,Wabash,female,August
1020_Wabash_M_08182023_44,galbut_2165_2170,34.865,75.686,N,Wabash,female,August
1020_Wabash_M_08182023_45,galbut_2165_2170,18.866,82.751,Y,Wabash,female,August
500_F_092023_82,galbut_2165_2170,0,60.002,N,Linden,female,September
500_F_092023_83,galbut_2165_2170,19.423,82.752,Y,Linden,female,September
500_F_092023_84,galbut_2165_2170,19.123,83.348,Y,Linden,female,September
500_F_092023_85,galbut_2165_2170,32.608,75.142,N,Linden,female,September
500_F_092023_86,galbut_2165_2170,19.004,82.892,Y,Linden,female,September
500_M_092023_105,galbut_2165_2170,16.700,83.033,Y,Linden,male,September
500_M_092023_106,galbut_2165_2170,30.104,82.362,Y,Linden,male,September
500_M_092023_107,galbut_2165_2170,17.396,83.211,Y,Linden,male,September
500_M_092023_108,galbut_2165_2170,27.620,83.028,Y,Linden,male,September
500_M_092023_109,galbut_2165_2170,15.460,83.311,Y,Linden,male,September
500_M_092023_110,galbut_2165_2170,21.373,82.860,Y,Linden,male,September
500_M_092023_111,galbut_2165_2170,31.910,76.087,N,Linden,male,September
500_M_092023_112,galbut_2165_2170,31.941,83.458,Y,Linden,male,September
500_M_092023_113,galbut_2165_2170,22.419,83.317,Y,Linden,male,September
500_M_092023_114,galbut_2165_2170,32.086,79.386,N,Linden,male,September
500_M_092023_115,galbut_2165_2170,21.173,82.641,Y,Linden,male,September
500_M_092023_116,galbut_2165_2170,15.958,82.892,Y,Linden,male,September
CVID_08252023_1,galbut_2165_2170,28.065,83.362,Y,CVID,unk,August
CVID_08252023_2,galbut_2165_2170,32.081,88.204,N,CVID,unk,August
CVID_08252023_3,galbut_2165_2170,0,60.002,N,CVID,unk,August
CVID_08252023_4,galbut_2165_2170,30.943,76.259,N,CVID,unk,August
CVID_08252023_5,galbut_2165_2170,0,60.002,N,CVID,unk,August
CVID_08252023_6,galbut_2165_2170,0,60.002,N,CVID,unk,August
CVID_08252023_7,galbut_2165_2170,32.332,80.971,N,CVID,unk,August
CVID_08252023_8,galbut_2165_2170,28.398,77.976,N,CVID,unk,August
CVID_08252023_9,galbut_2165_2170,32.475,75.808,N,CVID,unk,August
CVID_08252023_10,galbut_2165_2170,0,60.003,N,CVID,unk,August
CVID_08252023_11,galbut_2165_2170,0,84.753,N,CVID,unk,August
CVID_08252023_12,galbut_2165_2170,30.636,78.352,N,CVID,unk,August
CVID_08252023_13,galbut_2165_2170,17.600,83.219,Y,CVID,unk,August
CVID_08252023_14,galbut_2165_2170,0,60.002,N,CVID,unk,August
CVID_08252023_15,galbut_2165_2170,33.015,84.244,N,CVID,unk,August
CVID_08252023_16,galbut_2165_2170,34.555,60.002,N,CVID,unk,August
CVID_08252023_17,galbut_2165_2170,0,60.002,N,CVID,unk,August
CVID_08252023_18,galbut_2165_2170,30.814,83.498,Y,CVID,unk,August
CVID_08252023_19,galbut_2165_2170,17.589,83.253,Y,CVID,unk,August
CVID_08252023_20,galbut_2165_2170,0,60.002,N,CVID,unk,August
CVID_08252023_21,galbut_2165_2170,31.319,78.655,N,CVID,unk,August
CVID_08252023_22,galbut_2165_2170,30.170,83.496,Y,CVID,unk,August
CVID_08252023_23,galbut_2165_2170,27.864,76.503,N,CVID,unk,August
CVID_08252023_24,galbut_2165_2170,30.122,76.930,N,CVID,unk,August
CVID_08252023_25,galbut_2165_2170,11.012,60.002,N,CVID,unk,August
CVID_08252023_26,galbut_2165_2170,33.420,60.002,N,CVID,unk,August
CVID_08252023_27,galbut_2165_2170,32.881,60.002,N,CVID,unk,August
CVID_08252023_28,galbut_2165_2170,17.451,83.103,Y,CVID,unk,August
CVID_08252023_29,galbut_2165_2170,25.760,76.948,N,CVID,unk,August
CVID_08252023_30,galbut_2165_2170,21.676,76.378,N,CVID,unk,August
CVID_08252023_31,galbut_2165_2170,0,60.002,N,CVID,unk,August
CVID_08252023_32,galbut_2165_2170,30.455,83.539,Y,CVID,unk,August
CVID_08252023_33,galbut_2165_2170,25.843,75.380,N,CVID,unk,August
CVID_08252023_34,galbut_2165_2170,12.808,83.212,Y,CVID,unk,August
CVID_08252023_35,galbut_2165_2170,29.942,76.218,N,CVID,unk,August
CVID_08252023_36,galbut_2165_2170,29.954,83.615,Y,CVID,unk,August
CVID_08252023_37,galbut_2165_2170,18.358,83.077,Y,CVID,unk,August
CVID_08252023_38,galbut_2165_2170,29.971,76.097,N,CVID,unk,August
CVID_08252023_39,galbut_2165_2170,29.377,76.829,N,CVID,unk,August
CVID_08252023_40,galbut_2165_2170,33.407,60.002,N,CVID,unk,August
CVID_08252023_41,galbut_2165_2170,0,60.002,N,CVID,unk,August
1307_ F_08052023_1,galbut_2165_2170,26.840,80.508,N,Briarwood,female,August
1307_ F_08052023_2,galbut_2165_2170,30.769,91.812,N,Briarwood,female,August
1307_ F_08052023_3,galbut_2165_2170,30.781,76.406,N,Briarwood,female,August
1307_ F_08052023_4,galbut_2165_2170,13.402,83.354,Y,Briarwood,female,August
1037_M_08052023_1,galbut_2165_2170,28.925,83.496,Y,Briarwood,male,August
1037_M_08052023_2,galbut_2165_2170,29.440,76.645,N,Briarwood,male,August
1037_M_08052023_3,galbut_2165_2170,0,60.002,N,Briarwood,male,August
CVID_09112023_1,galbut_2165_2170,14.241,83.219,Y,CVID,unk,September
CVID_09112023_2,galbut_2165_2170,16.351,82.934,Y,CVID,unk,September
CVID_09112023_3,galbut_2165_2170,27.784,82.818,Y,CVID,unk,September
CVID_09112023_4,galbut_2165_2170,28.828,82.961,Y,CVID,unk,September
CVID_09112023_5,galbut_2165_2170,19.251,82.216,Y,CVID,unk,September
CVID_09112023_6,galbut_2165_2170,27.558,83.213,Y,CVID,unk,September
CVID_09112023_7,galbut_2165_2170,30.507,77.262,N,CVID,unk,September
CVID_09112023_8,galbut_2165_2170,30.305,83.396,Y,CVID,unk,September
CVID_09112023_9,galbut_2165_2170,21.521,82.927,Y,CVID,unk,September
CVID_09112023_10,galbut_2165_2170,25.875,83.354,Y,CVID,unk,September
CVID_09112023_11,galbut_2165_2170,17.356,83.473,Y,CVID,unk,September
CVID_09112023_12,galbut_2165_2170,29.645,83.615,Y,CVID,unk,September
CVID_09112023_13,galbut_2165_2170,28.645,75.528,N,CVID,unk,September
CVID_09112023_14,galbut_2165_2170,29.407,83.504,Y,CVID,unk,September
CVID_09112023_15,galbut_2165_2170,27.843,83.389,Y,CVID,unk,September
CVID_09112023_16,galbut_2165_2170,11.828,82.961,Y,CVID,unk,September
CVID_09112023_17,galbut_2165_2170,14.767,83.213,Y,CVID,unk,September
CVID_09112023_18,galbut_2165_2170,27.622,82.928,Y,CVID,unk,September
CVID_10062023_1,galbut_2165_2170,14.903,82.934,Y,CVID,unk,October
CVID_10062023_2,galbut_2165_2170,25.195,83.077,Y,CVID,unk,October
CVID_10062023_3,galbut_2165_2170,10.417,82.961,Y,CVID,unk,October
CVID_10062023_4,galbut_2165_2170,27.053,82.818,Y,CVID,unk,October
CVID_10062023_5,galbut_2165_2170,24.525,82.928,Y,CVID,unk,October
CVID_10062023_6,galbut_2165_2170,11.402,83.071,Y,CVID,unk,October
CVID_10062023_7,galbut_2165_2170,12.316,82.968,Y,CVID,unk,October
CVID_10062023_8,galbut_2165_2170,27.592,82.968,Y,CVID,unk,October
CVID_10062023_9,galbut_2165_2170,29.328,83.212,Y,CVID,unk,October
CVID_10062023_10,galbut_2165_2170,10.323,82.927,Y,CVID,unk,October
CVID_10062023_11,galbut_2165_2170,29.387,77.356,N,CVID,unk,October
CVID_10062023_12,galbut_2165_2170,28.358,77.072,N,CVID,unk,October
CVID_10062023_13,galbut_2165_2170,24.948,82.934,Y,CVID,unk,October
CVID_10062023_14,galbut_2165_2170,12.335,82.934,Y,CVID,unk,October
CVID_10062023_15,galbut_2165_2170,11.748,82.818,Y,CVID,unk,October
CVID_10062023_16,galbut_2165_2170,27.484,82.961,Y,CVID,unk,October
CVID_10062023_17,galbut_2165_2170,33.528,91.757,N,CVID,unk,October
James_082023_1,galbut_2165_2170,0,75.861,N,James,unk,August
James_082023_2,galbut_2165_2170,13.797,83.366,Y,James,unk,August
James_082023_3,galbut_2165_2170,29.810,83.226,Y,James,unk,August
James_082023_4,galbut_2165_2170,19.216,83.651,Y,James,unk,August
James_082023_5,galbut_2165_2170,21.187,83.221,Y,James,unk,August
James_082023_6,galbut_2165_2170,31.181,83.363,Y,James,unk,August
James_082023_7,galbut_2165_2170,17.036,83.183,Y,James,unk,August
James_082023_8,galbut_2165_2170,20.122,76.398,N,James,unk,August
Adobe_F_08032023_1,galbut_2165_2170,31.229,83.082,Y,Adobe,unk,August
Adobe_F_08032023_2,galbut_2165_2170,16.646,83.082,Y,Adobe,unk,August
Adobe_F_08032023_3,galbut_2165_2170,27.480,83.085,Y,Adobe,unk,August
Adobe_F_08032023_4,galbut_2165_2170,18.794,83.368,Y,Adobe,unk,August
Adobe_M_08032023_1,galbut_2165_2170,27.167,83.363,Y,Adobe,unk,August
Adobe_M_08032023_2,galbut_2165_2170,20.699,82.938,Y,Adobe,unk,August
Adobe_M_08032023_3,galbut_2165_2170,16.778,83.324,Y,Adobe,unk,August
Adobe_M_08032023_4,galbut_2165_2170,11.839,83.324,Y,Adobe,unk,August
Adobe_M_08032023_5,galbut_2165_2170,18.976,83.367,Y,Adobe,unk,August
Adobe_M_08032023_6,galbut_2165_2170,24.149,83.367,Y,Adobe,unk,August
Adobe_M_08032023_7,galbut_2165_2170,24.087,76.980,N,Adobe,unk,August
Adobe_M_08032023_8,galbut_2165_2170,11.786,83.063,Y,Adobe,unk,August
Adobe_M_08032023_9,galbut_2165_2170,28.515,83.224,Y,Adobe,unk,August
Adobe_M_08032023_10,galbut_2165_2170,17.371,83.366,Y,Adobe,unk,August
Adobe_M_08032023_11,galbut_2165_2170,21.608,83.226,Y,Adobe,unk,August
Adobe_M_08032023_12,galbut_2165_2170,29.626,82.943,Y,Adobe,unk,August
Myrtle_082023_1,galbut_2165_2170,32.262,83.366,Y,Myrtle,unk,August
Myrtle_082023_2,galbut_2165_2170,31.477,82.941,N,Myrtle,unk,August
Myrtle_082023_3,galbut_2165_2170,32.787,78.837,N,Myrtle,unk,August
Myrtle_082023_4,galbut_2165_2170,29.990,83.085,Y,Myrtle,unk,August
Myrtle_082023_5,galbut_2165_2170,22.721,83.221,Y,Myrtle,unk,August
Myrtle_082023_6,galbut_2165_2170,0,76.850,N,Myrtle,unk,August
Myrtle_082023_7,galbut_2165_2170,31.623,75.833,N,Myrtle,unk,August
Myrtle_082023_8,galbut_2165_2170,27.884,82.900,Y,Myrtle,unk,August
Myrtle_082023_9,galbut_2165_2170,0,83.084,N,Myrtle,unk,August
Myrtle_082023_10,galbut_2165_2170,24.148,76.712,N,Myrtle,unk,August
Myrtle_082023_11,galbut_2165_2170,20.009,83.063,Y,Myrtle,unk,August
Myrtle_082023_12,galbut_2165_2170,30.430,83.063,Y,Myrtle,unk,August
Myrtle_082023_13,galbut_2165_2170,33.554,83.507,Y,Myrtle,unk,August
Myrtle_082023_14,galbut_2165_2170,20.465,83.082,Y,Myrtle,unk,August
Myrtle_082023_15,galbut_2165_2170,28.863,76.854,N,Myrtle,unk,August
Myrtle_082023_16,galbut_2165_2170,31.795,83.226,Y,Myrtle,unk,August
Myrtle_082023_17,galbut_2165_2170,32.109,83.080,Y,Myrtle,unk,August
Myrtle_082023_18,galbut_2165_2170,27.476,77.841,N,Myrtle,unk,August
Myrtle_082023_19,galbut_2165_2170,32.020,83.324,Y,Myrtle,unk,August
Myrtle_082023_20,galbut_2165_2170,28.790,83.042,Y,Myrtle,unk,August
Myrtle_082023_21,galbut_2165_2170,14.844,83.084,Y,Myrtle,unk,August
Myrtle_082023_22,galbut_2165_2170,22.863,75.862,N,Myrtle,unk,August
Myrtle_082023_23,galbut_2165_2170,31.964,82.639,Y,Myrtle,unk,August
Myrtle_082023_24,galbut_2165_2170,29.502,82.922,Y,Myrtle,unk,August
1020_Wabash_092023_1,galbut_2165_2170,19.469,83.380,Y,Wabash,unk,September
1020_Wabash_092023_2,galbut_2165_2170,15.273,83.095,Y,Wabash,unk,September
1020_Wabash_092023_3,galbut_2165_2170,26.974,74.824,N,Wabash,unk,September
1020_Wabash_092023_4,galbut_2165_2170,33.186,83.944,Y,Wabash,unk,September
1020_Wabash_092023_5,galbut_2165_2170,16.726,83.228,Y,Wabash,unk,September
1020_Wabash_092023_6,galbut_2165_2170,30.727,75.676,N,Wabash,unk,September
1020_Wabash_092023_7,galbut_2165_2170,14.989,83.128,Y,Wabash,unk,September
1020_Wabash_092023_8,galbut_2165_2170,27.157,83.128,Y,Wabash,unk,September
1020_Wabash_092023_9,galbut_2165_2170,13.881,83.236,Y,Wabash,unk,September
1020_Wabash_092023_10,galbut_2165_2170,17.209,83.236,Y,Wabash,unk,September
1020_Wabash_092023_11,galbut_2165_2170,16.259,83.068,Y,Wabash,unk,September
1020_Wabash_092023_12,galbut_2165_2170,15.470,83.210,Y,Wabash,unk,September
1020_Wabash_092023_13,galbut_2165_2170,25.200,83.095,Y,Wabash,unk,September
1020_Wabash_092023_14,galbut_2165_2170,21.336,83.380,Y,Wabash,unk,September
1020_Wabash_092023_15,galbut_2165_2170,26.793,83.089,Y,Wabash,unk,September
1020_Wabash_092023_16,galbut_2165_2170,12.934,83.374,Y,Wabash,unk,September
1020_Wabash_092023_17,galbut_2165_2170,13.121,83.370,Y,Wabash,unk,September
1020_Wabash_092023_18,galbut_2165_2170,13.542,83.228,Y,Wabash,unk,September
1020_Wabash_092023_19,galbut_2165_2170,25.637,75.326,N,Wabash,unk,September
1020_Wabash_092023_20,galbut_2165_2170,32.644,83.128,Y,Wabash,unk,September
1020_Wabash_092023_21,galbut_2165_2170,12.439,83.094,Y,Wabash,unk,September
1020_Wabash_092023_22,galbut_2165_2170,30.137,75.682,N,Wabash,unk,September
1020_Wabash_092023_23,galbut_2165_2170,25.807,76.519,N,Wabash,unk,September
1020_Wabash_092023_24,galbut_2165_2170,14.518,83.210,Y,Wabash,unk,September
1020_Wabash_092023_25,galbut_2165_2170,12.831,83.095,Y,Wabash,unk,September
1020_Wabash_092023_26,galbut_2165_2170,21.287,77.251,N,Wabash,unk,September
1020_Wabash_092023_27,galbut_2165_2170,29.790,75.536,N,Wabash,unk,September
1020_Wabash_092023_28,galbut_2165_2170,29.834,83.231,Y,Wabash,unk,September
1020_Wabash_092023_29,galbut_2165_2170,14.728,83.370,Y,Wabash,unk,September
1020_Wabash_092023_30,galbut_2165_2170,11.863,83.085,Y,Wabash,unk,September
1020_Wabash_092023_31,galbut_2165_2170,32.399,83.128,Y,Wabash,unk,September
1020_Wabash_092023_32,galbut_2165_2170,28.162,76.035,N,Wabash,unk,September
1020_Wabash_092023_33,galbut_2165_2170,18.235,83.236,Y,Wabash,unk,September
1020_Wabash_092023_34,galbut_2165_2170,17.178,82.951,Y,Wabash,unk,September
1020_Wabash_092023_35,galbut_2165_2170,14.915,83.210,Y,Wabash,unk,September
1020_Wabash_092023_36,galbut_2165_2170,13.529,83.068,Y,Wabash,unk,September
1020_Wabash_092023_37,galbut_2165_2170,19.651,83.523,Y,Wabash,unk,September
1020_Wabash_092023_38,galbut_2165_2170,19.370,83.380,Y,Wabash,unk,September
1020_Wabash_092023_39,galbut_2165_2170,19.686,82.946,Y,Wabash,unk,September
1020_Wabash_092023_40,galbut_2165_2170,30.535,75.394,N,Wabash,unk,September
1020_Wabash_092023_41,galbut_2165_2170,29.600,75.107,N,Wabash,unk,September
1020_Wabash_092023_42,galbut_2165_2170,29.200,83.085,Y,Wabash,unk,September
1020_Wabash_092023_43,galbut_2165_2170,29.380,75.326,N,Wabash,unk,September
1020_Wabash_092023_44,galbut_2165_2170,32.473,81.000,N,Wabash,unk,September
1020_Wabash_092023_45,galbut_2165_2170,28.116,82.809,N,Wabash,unk,September
1020_Wabash_092023_46,galbut_2165_2170,30.364,75.540,N,Wabash,unk,September
1020_Wabash_092023_47,galbut_2165_2170,19.885,83.068,Y,Wabash,unk,September
1020_Wabash_092023_48,galbut_2165_2170,15.919,83.068,Y,Wabash,unk,September
1020_Wabash_092023_49,galbut_2165_2170,15.258,83.095,Y,Wabash,unk,September
1020_Wabash_092023_50,galbut_2165_2170,18.270,83.237,Y,Wabash,unk,September
1020_Wabash_092023_51,galbut_2165_2170,26.522,76.534,N,Wabash,unk,September
1020_Wabash_092023_52,galbut_2165_2170,16.353,82.946,Y,Wabash,unk,September
1020_Wabash_092023_53,galbut_2165_2170,31.084,75.534,N,Wabash,unk,September
1020_Wabash_092023_54,galbut_2165_2170,14.321,83.228,Y,Wabash,unk,September
1020_Wabash_092023_55,galbut_2165_2170,19.329,83.270,Y,Wabash,unk,September
1020_Wabash_092023_56,galbut_2165_2170,32.648,75.751,N,Wabash,unk,September
1020_Wabash_092023_57,galbut_2165_2170,17.641,83.094,Y,Wabash,unk,September
1020_Wabash_092023_58,galbut_2165_2170,17.640,82.524,Y,Wabash,unk,September
1020_Wabash_092023_59,galbut_2165_2170,26.747,75.380,N,Wabash,unk,September
1020_Wabash_092023_60,galbut_2165_2170,27.468,74.668,N,Wabash,unk,September
1020_Wabash_092023_61,galbut_2165_2170,30.743,78.819,N,Wabash,unk,September
1020_Wabash_092023_62,galbut_2165_2170,14.625,83.237,Y,Wabash,unk,September
1020_Wabash_092023_63,galbut_2165_2170,32.580,75.821,N,Wabash,unk,September
1020_Wabash_092023_64,galbut_2165_2170,29.104,75.394,N,Wabash,unk,September
1020_Wabash_092023_65,galbut_2165_2170,28.830,82.943,Y,Wabash,unk,September
1020_Wabash_092023_66,galbut_2165_2170,27.248,75.107,N,Wabash,unk,September
1020_Wabash_092023_67,galbut_2165_2170,14.368,83.128,Y,Wabash,unk,September
1020_Wabash_092023_68,galbut_2165_2170,28.592,75.609,N,Wabash,unk,September
1020_Wabash_092023_69,galbut_2165_2170,21.358,77.820,N,Wabash,unk,September
1020_Wabash_092023_70,galbut_2165_2170,20.506,82.809,Y,Wabash,unk,September
1020_Wabash_092023_71,galbut_2165_2170,31.496,75.664,N,Wabash,unk,September
1020_Wabash_092023_72,galbut_2165_2170,33.922,80.932,N,Wabash,unk,September
1020_Wabash_092023_73,galbut_2165_2170,27.583,83.237,Y,Wabash,unk,September
1020_Wabash_092023_74,galbut_2165_2170,21.727,75.255,N,Wabash,unk,September
1020_Wabash_092023_75,galbut_2165_2170,17.892,83.231,Y,Wabash,unk,September
1020_Wabash_092023_76,galbut_2165_2170,30.574,83.516,Y,Wabash,unk,September
1020_Wabash_092023_77,galbut_2165_2170,23.208,75.819,N,Wabash,unk,September
1020_Wabash_092023_78,galbut_2165_2170,32.272,76.246,N,Wabash,unk,September
1020_Wabash_092023_79,galbut_2165_2170,13.433,82.845,Y,Wabash,unk,September
1020_Wabash_092023_80,galbut_2165_2170,28.110,82.845,Y,Wabash,unk,September
1020_Wabash_092023_81,galbut_2165_2170,29.351,75.112,N,Wabash,unk,September
1020_Wabash_092023_82,galbut_2165_2170,20.397,82.951,Y,Wabash,unk,September
1020_Wabash_092023_83,galbut_2165_2170,18.247,83.068,Y,Wabash,unk,September
1020_Wabash_092023_84,galbut_2165_2170,28.567,82.783,Y,Wabash,unk,September
1020_Wabash_092023_85,galbut_2165_2170,17.991,83.237,Y,Wabash,unk,September
1020_Wabash_092023_86,galbut_2165_2170,20.071,82.810,Y,Wabash,unk,September
1020_Wabash_092023_87,galbut_2165_2170,15.388,82.946,Y,Wabash,unk,September
1020_Wabash_092023_88,galbut_2165_2170,22.740,75.109,N,Wabash,unk,September
1020_Wabash_092023_89,galbut_2165_2170,14.272,83.085,Y,Wabash,unk,September
1020_Wabash_092023_90,galbut_2165_2170,29.679,83.513,Y,Wabash,unk,September
1020_Wabash_092023_91,galbut_2165_2170,28.974,82.987,Y,Wabash,unk,September
1020_Wabash_092023_92,galbut_2165_2170,31.391,75.326,N,Wabash,unk,September
1020_Wabash_092023_93,galbut_2165_2170,14.962,82.666,Y,Wabash,unk,September
1020_Wabash_092023_94,galbut_2165_2170,28.871,82.809,Y,Wabash,unk,September
1020_Wabash_092023_95,galbut_2165_2170,15.513,82.925,Y,Wabash,unk,September
1020_Wabash_092023_96,galbut_2165_2170,32.207,82.925,Y,Wabash,unk,September
Wabash_P2_072023_1,galbut_2165_2170,14.558,83.211,Y,Wabash,unk,July
Wabash_P2_072023_2,galbut_2165_2170,29.357,83.211,Y,Wabash,unk,July
Wabash_P2_072023_3,galbut_2165_2170,13.969,83.387,Y,Wabash,unk,July
Wabash_P2_072023_4,galbut_2165_2170,13.629,83.387,Y,Wabash,unk,July
Wabash_P2_072023_5,galbut_2165_2170,13.581,83.213,Y,Wabash,unk,July
Wabash_P2_072023_6,galbut_2165_2170,13.187,83.213,Y,Wabash,unk,July
Wabash_P2_072023_7,galbut_2165_2170,12.841,83.393,Y,Wabash,unk,July
Wabash_P2_072023_8,galbut_2165_2170,26.601,83.393,Y,Wabash,unk,July
Wabash_P2_072023_9,galbut_2165_2170,12.426,83.346,Y,Wabash,unk,July
Wabash_P2_072023_10,galbut_2165_2170,31.144,83.204,Y,Wabash,unk,July
